what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1535188178503
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1535188178789
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1535188178824
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1535188178893
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1535188179681
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1535188179854
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1535188180499
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1535188180579
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535188181583
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1535188183212
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.indent",1535188184652
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1535188186011
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535188200083
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1535188259472
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535188262006
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535188267081
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1535188268446
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1535188269843
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1535188270308
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1535188270351
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1535188270585
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188289589
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188291232
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188291612
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188292143
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188294505
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188425486
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535188432465
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188433067
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188437410
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535188441026
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1535188444341
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535188450890
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535188452856
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1535188472378
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1535188472705
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535188473856
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535188474707
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188553337
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188594914
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188595873
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188710052
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535188714588
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1535188722536
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188722612
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188725372
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1535188749007
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1535188749029
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1535188749148
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1535188753777
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1535188757305
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535188765756
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188768224
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188854287
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1535188858789
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535188860762
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1535188882652
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535188893850
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188894446
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188895700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188902019
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188917980
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1535188920766
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1535188921216
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1535188922493
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1535188922927
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1535188923455
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1535188924383
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1535188930362
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535188931881
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535188966488
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535188967209
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189054327
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535189059056
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1535189074112
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189092405
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189092580
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189095822
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189095978
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535189109102
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189194799
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189202881
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189209679
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189251584
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535189255198
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189261131
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189261310
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535189268889
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1535189283009
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189283103
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189399806
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535189403162
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535189416817
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189417492
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189418076
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1535189424109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189432047
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189444483
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189484324
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189508917
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1535189511362
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535189512307
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189534712
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189534888
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1535189537851
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189545995
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189594317
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189595226
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189595810
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535189598144
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189599330
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189799874
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1535189807823
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535189809775
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535189822128
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189841696
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189867048
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1535189880612
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189882454
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189957202
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535189963484
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535189981350
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189986256
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189988279
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535189999934
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535190141268
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1535190144260
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535190154234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535190158225
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535190162033
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535190171091
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535190196082
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1535190229881
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535190231439
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535190233463
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1535190247365
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1535190248335
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535190249404
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535190292433
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535190309247
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535190311906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1535190319752
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535190322030
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535190324372
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535190328160
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535190328963
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1535190338940
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535190341815
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535190343349
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535190343800
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535190347457
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1535190350195
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1535190366598
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1535190368524
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535190369318
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535190370730
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535190373152
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535191345153
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535191350754
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535192089563
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535192090729
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535192093513
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1535192093698
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1535369824406
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1535369824407
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1535369824407
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1535369824408
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1535369824408
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1535369824408
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1535369824409
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1535369824409
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1535369824410
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1535369824411
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1535369824411
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1535369824412
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1535369824413
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1535369824413
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1535369824414
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1535369824414
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1535369824415
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1535369824416
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1535369824416
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1535369824417
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1535369824417
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1535369824418
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1535369824418
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1535369824419
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1535369824420
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1535369824420
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1535369824421
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1535369824422
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1535369824423
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1535369824423
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1535369824424
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1535369824424
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1535369824425
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1535369824426
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1535369824426
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1535369824427
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1535369824428
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1535369824428
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1535369824429
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1535369824430
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1535369824430
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1535369824431
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1535369824431
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1535369824432
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1535369824432
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1535369824433
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1535369824434
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1535369824434
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1535369824435
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1535369824435
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1535369824435
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1535369824436
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1535369824455
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1535369824455
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1535369824456
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1535369824456
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1535369824457
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1535369824457
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1535369824458
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1535369824463
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1535369824463
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1535369824464
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1535369824464
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1535369824464
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1535369824464
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1535369824465
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1535369824465
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1535369824465
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1535369824466
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1535369824466
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1535369824467
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1535369824476
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1535369824477
os,sysinfo,,,"win32",1535369824479
arch,sysinfo,,,"x86_64",1535369824479
